trade_id,strategy_version,asset,decision,confidence,reference_timestamp_iso,settlement_target_iso,settlement_observed_iso,result,created_iso
shadow-snapback-v1_1789420680000_bxpwh8,shadow-snapback-v1,EUR/NZD,SELL,0.7755218855217594,2026-09-14T21:18:02.220Z,2026-09-14T21:19:02.220Z,2026-09-14T21:19:03.969Z,WIN,2026-09-14T21:18:05.472Z
shadow-snapback-v1_1789420645000_io6p1w,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:17:26.325Z,2026-09-14T21:18:26.325Z,2026-09-14T21:18:28.006Z,WIN,2026-09-14T21:17:25.470Z
shadow-snapback-v1_1789420635000_tg29na,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:17:19.900Z,2026-09-14T21:18:19.900Z,2026-09-14T21:18:25.984Z,WIN,2026-09-14T21:17:20.470Z
shadow-snapback-v1_1789420630000_dru1ne,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:17:10.457Z,2026-09-14T21:18:10.457Z,2026-09-14T21:18:25.984Z,WIN,2026-09-14T21:17:10.469Z
shadow-snapback-v1_1789420620000_6fkugu,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:17:03.713Z,2026-09-14T21:18:03.713Z,2026-09-14T21:18:25.984Z,WIN,2026-09-14T21:17:05.469Z
shadow-snapback-v1_1789420615000_2t7d8r,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:16:59.387Z,2026-09-14T21:17:59.387Z,2026-09-14T21:18:02.220Z,LOSS,2026-09-14T21:17:00.469Z
shadow-snapback-v1_1789420610000_fyhdij,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:16:51.155Z,2026-09-14T21:17:51.155Z,2026-09-14T21:18:02.220Z,LOSS,2026-09-14T21:16:50.469Z
shadow-snapback-v1_1789420600000_qynv0a,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T21:16:40.883Z,2026-09-14T21:17:40.883Z,2026-09-14T21:18:02.220Z,LOSS,2026-09-14T21:16:40.470Z
shadow-snapback-v1_1789420550000_dxsjqd,shadow-snapback-v1,EUR/NZD,SELL,0.7677777777778454,2026-09-14T21:15:51.003Z,2026-09-14T21:16:51.003Z,2026-09-14T21:16:51.155Z,WIN,2026-09-14T21:15:50.465Z
shadow-snapback-v1_1789420300000_fjdy71,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T21:11:40.488Z,2026-09-14T21:12:40.488Z,,UNKNOWN,2026-09-14T21:11:40.453Z
shadow-snapback-v1_1789420295000_3hdcvy,shadow-snapback-v1,EUR/NZD,SELL,0.7945036090404899,2026-09-14T21:11:35.503Z,2026-09-14T21:12:35.503Z,,UNKNOWN,2026-09-14T21:11:35.453Z
shadow-snapback-v1_1789420175000_m4wkrj,shadow-snapback-v1,EUR/NZD,BUY,0.8655555555553991,2026-09-14T21:09:38.043Z,2026-09-14T21:10:38.043Z,2026-09-14T21:11:17.695Z,LOSS,2026-09-14T21:09:40.450Z
shadow-snapback-v1_1789420025000_iizjpg,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T21:07:09.136Z,2026-09-14T21:08:09.136Z,2026-09-14T21:08:41.115Z,LOSS,2026-09-14T21:07:10.448Z
shadow-snapback-v1_1789417730000_gnnylx,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T20:28:54.401Z,2026-09-14T20:29:54.401Z,2026-09-14T20:30:02.983Z,LOSS,2026-09-14T20:28:54.568Z
shadow-snapback-v1_1789417685000_l4jcol,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T20:28:05.279Z,2026-09-14T20:29:05.279Z,2026-09-14T20:29:10.550Z,WIN,2026-09-14T20:28:04.563Z
shadow-snapback-v1_1789417610000_ovia9z,shadow-snapback-v1,EUR/NZD,BUY,0.8259744037231436,2026-09-14T20:26:51.985Z,2026-09-14T20:27:51.985Z,2026-09-14T20:27:52.265Z,LOSS,2026-09-14T20:26:54.560Z
shadow-snapback-v1_1789417605000_t1975v,shadow-snapback-v1,EUR/NZD,BUY,0.8532975958414617,2026-09-14T20:26:45.662Z,2026-09-14T20:27:45.662Z,2026-09-14T20:27:47.543Z,LOSS,2026-09-14T20:26:44.560Z
shadow-snapback-v1_1789417555000_fsmmlp,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T20:25:56.383Z,2026-09-14T20:26:56.383Z,2026-09-14T20:26:56.466Z,LOSS,2026-09-14T20:25:59.551Z
shadow-snapback-v1_1789417550000_ma682a,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T20:25:51.647Z,2026-09-14T20:26:51.647Z,2026-09-14T20:26:51.985Z,LOSS,2026-09-14T20:25:54.551Z
shadow-snapback-v1_1789417545000_20vp14,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T20:25:49.541Z,2026-09-14T20:26:49.541Z,2026-09-14T20:26:49.982Z,LOSS,2026-09-14T20:25:49.550Z
shadow-snapback-v1_1789417530000_i5yrbe,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T20:25:32.058Z,2026-09-14T20:26:32.058Z,2026-09-14T20:26:36.720Z,LOSS,2026-09-14T20:25:34.551Z
shadow-snapback-v1_1789417525000_gs82xb,shadow-snapback-v1,EUR/NZD,BUY,0.8260953475352733,2026-09-14T20:25:29.009Z,2026-09-14T20:26:29.009Z,2026-09-14T20:26:36.720Z,LOSS,2026-09-14T20:25:29.550Z
shadow-snapback-v1_1789417190000_26xiqz,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T20:19:51.177Z,2026-09-14T20:20:51.177Z,2026-09-14T20:21:21.969Z,LOSS,2026-09-14T20:19:54.537Z
shadow-snapback-v1_1789414960000_ru2y8p,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T19:42:41.667Z,2026-09-14T19:43:41.667Z,,UNKNOWN,2026-09-14T19:42:43.653Z
shadow-snapback-v1_1789414955000_97leji,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T19:42:38.425Z,2026-09-14T19:43:38.425Z,,UNKNOWN,2026-09-14T19:42:38.654Z
shadow-snapback-v1_1789414950000_vvqpf8,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T19:42:34.214Z,2026-09-14T19:43:34.214Z,,UNKNOWN,2026-09-14T19:42:33.653Z
shadow-snapback-v1_1789414945000_dm3sf5,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T19:42:28.595Z,2026-09-14T19:43:28.595Z,,UNKNOWN,2026-09-14T19:42:28.652Z
shadow-snapback-v1_1789414940000_c05aft,shadow-snapback-v1,EUR/NZD,SELL,0.85,2026-09-14T19:42:21.500Z,2026-09-14T19:43:21.500Z,,UNKNOWN,2026-09-14T19:42:23.652Z
shadow-snapback-v1_1789414920000_z0ugpq,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T19:42:02.073Z,2026-09-14T19:43:02.073Z,,UNKNOWN,2026-09-14T19:42:03.652Z
shadow-snapback-v1_1789414915000_aof5wl,shadow-snapback-v1,EUR/NZD,BUY,0.9,2026-09-14T19:41:57.136Z,2026-09-14T19:42:57.136Z,,UNKNOWN,2026-09-14T19:41:58.652Z
